Sr No,Date,Startup Name,Industry Vertical,SubVertical,City Location,Investors Name,Investment Type,Amount in USD(K),Amount in INR(K),Remarks,City Tier,No Of Investors,Success
337,2018-02-20,Agricxlab,7,Agri-tech,33,Akur Capital,13,500.0,44000.0,No Remark,Tier 1 India,1,0
338,2018-02-21,Udaan,119,B2B Marketplace,4,Lightspeed & Yuri Miler,12,50000.0,4400000.0,No Remark,Tier 1 India,1,1
339,2018-02-21,Capillary,430,SaaS,4,"Wargburg Picus, Sequoia",12,20000.0,1760000.0,No Remark,Tier 1 India,2,1
340,2018-02-21,The Healthy Billions,178,Analytics,17,"Blume Vetures, HealthQuad ad Fireside Vetures",12,2100.0,184800.0,No Remark,Tier 1 India,2,1
341,2018-02-26,Avishkaar Box,127,Education,36,Auxao Deals,12,772.5,67980.0,No Remark,Tier 1 India,1,0
342,2018-02-26,Planys Technologies,430,Robotic InspectionStartup,11,"Kris Gopalakrisha, Pratithi Ivestmet Trust, MEMG Family Office, S Gopal",12,1040.0,91520.0,No Remark,Tier 1 India,4,0
343,2018-02-27,Trilyo,430,AI platform for hospitality industry,33,"Startup Buddy,Amit Maocha ad others",13,250.0,22000.0,No Remark,Tier 1 India,2,0
344,2018-02-28,Gaana,430,Online Music Streaming,17,"Tecet Holdigs Ltd, Times Iteret",12,115000.0,10120000.0,No Remark,Tier 1 India,2,1
345,2018-02-28,Credy,430,SaaS,4,"Y Combiator, Khosla Vetures, Vy Capital ad others",13,1400.0,123200.0,No Remark,Tier 1 India,3,1
346,2018-01-04,EarlySalary,150,Online Lending,41,Eight Roads Vetures Idia,12,15700.0,1381600.0,No Remark,Tier 1 India,1,1
347,2018-01-09,Lendingkart,150,Online Lending,0,Nederladse Fiacierigs-Maatschappij voor Otwikkeligslade N.V.,3,4700.0,413600.0,No Remark,Tier 2/3 India,1,1
348,2018-01-09,Kinsane Entertainment Inc,137,Digital Entertainment for Children,33,Ukow,17,2500.0,220000.0,No Remark,Tier 1 India,1,1
349,2018-01-10,Tapzo,430,Personal Assistant,4,RuNet & Other,12,1930.0,169840.0,No Remark,Tier 1 India,1,1
350,2018-01-10,Appario Retail Pvt Ltd.,119,Retail,36,Amazo-Pati JV,12,18840.0,1657920.0,No Remark,Tier 1 India,1,1
351,2018-01-10,Samunnati,150,Agricultural Loan,11,"resposAbility, Elevar Equity ad Accel Parters",12,23500.0,2068000.0,No Remark,Tier 1 India,2,1
352,2018-01-10,Sahajanand Medical Technologies,430,Medical Devices,47,Morga Staley Private Equity Asia,12,36230.0,3188240.0,No Remark,Tier 2/3 India,1,1
353,2018-01-12,Kuants,430,Algorithmic Trading,17,"Pakaj Chopra, Akush Gupta",17,80.0,7040.0,No Remark,Tier 1 India,2,0
354,2018-01-12,Razorpay,430,Payment Gateway,4,"Tiger Global, Y Combiator",12,20000.0,1760000.0,No Remark,Tier 1 India,2,1
355,2018-01-15,Streak,430,Algorithmic Trading,4,"Idia fitech fud, Raimatter",17,354.6,31204.8,No Remark,Tier 1 India,2,0
356,2018-01-15,pi Ventures,150,Venture Capital,4,"Suil Kat Mujal, Hero Electroixxe2x80x99s corporate fiacig arm, Electroic Developmet Fud",12,25000.0,2200000.0,No Remark,Tier 1 India,3,1
357,2018-01-15,Newgen Software,430,IT,36,"Goldma Sachs, hedge fud & Others",12,20000.0,1760000.0,No Remark,Tier 1 India,2,1
358,2018-01-17,Rubix,430,Education,41,Polaris Fud,12,1000.0,88000.0,No Remark,Tier 1 India,1,0
359,2018-01-18,ShareChat,430,Social,4,"Xiaomi Sigapore, Shuwei Capital",12,18200.0,1601600.0,No Remark,Tier 1 India,2,1
360,2018-01-22,Paperflite,430,IT,11,The Cheai Agels,17,400.0,35200.0,No Remark,Tier 1 India,1,0
361,2018-01-22,HungerBox,75,Food and Beverages,4,Liorock Capital,12,2500.0,220000.0,No Remark,Tier 1 India,1,1
362,2018-01-22,OptaCredit,150,Alternative Lending,11,DMI Fiace,12,4000.0,352000.0,No Remark,Tier 1 India,1,1
363,2018-01-22,AEON Learning,430,Education,4,Dr. Raja Pai,12,3200.0,281600.0,No Remark,Tier 1 India,1,1
364,2018-01-23,Milkbasket,119,Online Grocery,17,Uilever Vetures,12,3000.0,264000.0,No Remark,Tier 1 India,1,1
365,2018-01-24,NeoGrowth Credit,150,Digital Lending,33,"LeapFrog Ivestmets, Aspada Ivestmet, Quoa Capital",12,47000.0,4136000.0,No Remark,Tier 1 India,3,1
366,2018-01-24,Rao IIT Academy,127,Coaching Services,33,Avedus Fiace,3,8600.0,756800.0,No Remark,Tier 1 India,1,1
367,2018-01-24,Aye Finance,150,Online Lending,17,IFMR Capital,3,6240.0,549120.0,No Remark,Tier 1 India,1,1
368,2018-01-25,GreyAtom,430,Education,33,Pravega Vetures,12,1000.0,88000.0,No Remark,Tier 1 India,1,0
369,2018-01-26,Axio,178,Hemostatic Dressing Solutions,4,RNT Capital,12,7400.0,651200.0,No Remark,Tier 1 India,1,1
370,2018-01-29,eKincare,178,Technology,20,"Vetureast, Ediya Parters, Eight Roads Vetures, Touchstoe Equities, BVR Moha Reddy",12,1500.0,132000.0,No Remark,Tier 1 India,5,1
371,2018-01-29,The Wedding Brigade,75,Online Services,33,Blume Vetures,12,1000.0,88000.0,No Remark,Tier 1 India,1,0
372,2018-01-30,PeeSafe,178,Hygiene,17,"Shivai Sigh, Rahul Maroli, Mitesh Shah, Veture Catalysts, Alfa Capital, Gree Shots Capital, Real Time Vetures.",12,1000.0,88000.0,No Remark,Tier 1 India,7,0
373,2018-01-30,BrowserStack,430,Browser Testing,33,Accel Parters,12,50000.0,4400000.0,No Remark,Tier 1 India,1,1
374,2018-01-30,Scapic,430,Virtual Reality,4,"Axilor Vetures, Newfort Capital",17,500.0,44000.0,No Remark,Tier 1 India,2,0
375,2018-01-30,MoneyOnMobile,430,Mobile Payment Platform,33,Udisclosed Ivestors,12,7600.0,668800.0,No Remark,Tier 1 India,1,1
376,2018-01-30,CureFit,178,Fitness,4,"HDFC Bak, Axis Bak",3,10000.0,880000.0,No Remark,Tier 1 India,2,1
377,2018-01-31,iNurture,430,Education Solutions,4,Vetureast,12,4400.0,387200.0,No Remark,Tier 1 India,1,1
378,2017-12-05,Dunzo,430,Daily Task Management Mobile App,4,Google,12,12300.0,1082400.0,No Remark,Tier 1 India,1,1
379,2017-12-05,Tata Housing,388,Residential Project,33,Hies,12,23000.0,2024000.0,No Remark,Tier 1 India,1,1
380,2017-12-05,HandyTrain,430,Mobile Learning Management Platform,16,NB Vetures,12,1000.0,88000.0,No Remark,Tier 2/3 India,1,0
381,2017-12-05,Mobycy,430,Bicycle sharing Platform,17,Udisclosed Ivestors,17,500.0,44000.0,No Remark,Tier 1 India,1,0
382,2017-12-06,Greenlight Planet,430,Off-grid solar products platform,33,"Apis Parter, Eight Roads Vetures, Bamboo Capital Parters",12,60000.0,5280000.0,No Remark,Tier 1 India,3,1
383,2017-12-06,Fintobox,430,Child Learning & Development Platform,11,Lightbox,12,7000.0,616000.0,No Remark,Tier 1 India,1,1
384,2017-12-07,Mswipe,430,Mobile point of sale services provider,33,Eduardo Saveri,12,10000.0,880000.0,No Remark,Tier 1 India,1,1
385,2017-12-07,The Label Life,119,Home Decor and Online Fashion Portal,33,Kalpvriksh,12,3100.0,272800.0,No Remark,Tier 1 India,1,1
386,2017-12-07,Cygnus Hospitals,178,Super speciality Hospitals,17,Somerset Idus Capital Vetures,17,750.0,66000.0,No Remark,Tier 1 India,1,0
387,2017-12-07,eShakti,119,"""Women\\\\'s Fashion Clothing Online Platform""",11,IDG Vetures,3,2300.0,202400.0,No Remark,Tier 1 India,1,1
388,2017-12-08,Inshorts,430,Mobile News Curation App,38,Tiger Global,12,5000.0,440000.0,No Remark,Tier 1 India,1,1
389,2017-12-11,Vahdam Tea,119,Online Platform Selling Indian Tea Globally,36,"Sigapore Agel Network, Mumbai Agel",12,1500.0,132000.0,No Remark,Tier 1 India,2,1
390,2017-12-11,Logic Roots,430,Educational Platform to Learn Mathematics,33,Village Capital,17,50.0,4400.0,No Remark,Tier 1 India,1,0
391,2017-12-11,Project Mudra,430,Assisting Visually Impaired to learn through Braille,4,Village Capital,17,50.0,4400.0,No Remark,Tier 1 India,1,0
392,2017-12-11,Furlenco,430,Furniture Rental Platform,4,Aamir Kha,3,1200.0,105600.0,No Remark,Tier 1 India,1,1
393,2017-12-12,I Can Stay,430,Hotel Aggregator Platform,36,HT Media,12,1800.0,158400.0,No Remark,Tier 1 India,1,1
394,2017-12-12,Simility,430,Adaptive Fraud Intelligence Platform,20,Accel Parters,12,17500.0,1540000.0,No Remark,Tier 1 India,1,1
395,2017-12-12,Shopholix,119,Fashion and Lifestyle Coupon Platform,17,Muesh Khaa,17,233.0,20504.0,No Remark,Tier 1 India,1,0
396,2017-12-13,MindTickle,430,Gamification Platform to train Sales People,41,Caaa Parters,12,27000.0,2376000.0,No Remark,Tier 1 India,1,1
397,2017-12-13,Nazara Technologies,430,Mobile Games Development Firm,33,Rakesh Jhujhuwala,12,27000.0,2376000.0,No Remark,Tier 1 India,1,1
398,2017-12-13,DocsApp,430,Mobile Application for Doctor Consultation,4,Bessemer Veture Parters,12,7200.0,633600.0,No Remark,Tier 1 India,1,1
399,2017-12-14,Tea Box,119,Fresh Indian Tea Selling Platform across 112 countries,4,RB Ivestmets,12,7000.0,616000.0,No Remark,Tier 1 India,1,1
400,2017-12-14,Transversal Technologies,430,Hyperlocal Video Information Sharing Platform,4,Matrix Parters,12,6000.0,528000.0,No Remark,Tier 1 India,1,1
401,2017-12-14,Curofy,430,Mobile App for Network of Doctors,17,RoudGlass Parters LLC,17,250.0,22000.0,No Remark,Tier 1 India,1,0
402,2017-12-14,HomeLane,119,Online Furniture Marketplace,4,"Accel Parters, Sequoia Capital, RB Ivestmets",12,10000.0,880000.0,No Remark,Tier 1 India,3,1
403,2017-12-15,Purplle,119,Beauty Products Online Marketplace,33,"Moutai Pai Capital, Sucoast Ivestmets",17,537.0,47256.0,No Remark,Tier 1 India,2,0
404,2017-12-15,Cash Suvidha,119,Online Micro-Lending Platform,36,Ukow,3,2700.0,237600.0,No Remark,Tier 1 India,1,1
405,2017-12-19,Springboard,430,Online Courses and Mentoring from Experts,4,"Costaoa, Lear Capital, Jyoti Basal",12,9500.0,836000.0,No Remark,Tier 1 India,3,1
406,2017-12-19,9Stacks,430,Online Poker Platform,36,"Swati Gupta, Purima Khadelwal, Maheshwar Peri, Sajay Sigh",12,1500.0,132000.0,No Remark,Tier 1 India,4,1
407,2017-12-20,Your Quote,430,Vernacular and Video Content Platform,4,"Axilor Vetures, E-City VEtures Atul Goel",12,1000.0,88000.0,No Remark,Tier 1 India,2,0
408,2017-12-20,Spandana Sphoorty,150,Micro finance institution providing small ticket unsecured loans to women,20,"""Kedaraa Capital, Otario Teachers'""",12,19500.0,1716000.0,No Remark,Tier 1 India,2,1
409,2017-12-21,Indus OS,430,Regional Operating System for Smartphones,33,Omidyar Network,12,4000.0,352000.0,No Remark,Tier 1 India,1,1
410,2017-12-21,EasyEcom,119,Ecommerce enabler platform,4,"Ambarish Gupta, Aeesh Reddy, Bold Vetures, Voa Ivestmets",17,150.0,13200.0,No Remark,Tier 1 India,4,0
411,2017-12-26,Specsmakers,119,Online Spects Platform for Men and Women,11,Eight Roads Vetures Idia,12,10000.0,880000.0,No Remark,Tier 1 India,1,1
412,2017-12-27,Foyr.com,430,Realty Tech Startup solving real life Interior Designing problems,20,Joes Lag LaSalle,12,3800.0,334400.0,No Remark,Tier 1 India,1,1
413,2017-11-02,Prest Loans,150,Business & SME Loans provider,36,"Maish Poddar, Aru Garg, Parmeshwar Sharma",15,570.0,50160.0,No Remark,Tier 1 India,3,0
414,2017-11-03,Vagupu,430,Online Tutorial Marketplace,4,Udisclosed Ivestors,15,1000.0,88000.0,No Remark,Tier 1 India,1,0
415,2017-11-03,Kalpnik Technologies,430,VR based Spiritual platform,4,Veture Catalysts,15,500.0,44000.0,No Remark,Tier 1 India,1,0
416,2017-11-04,Hevo Data,430,Real time data analytics & reporting,4,IDG Vetures Idia,12,1000.0,88000.0,No Remark,Tier 1 India,1,0
417,2017-11-07,DocTalk,430,Doctor Patient Communication platform,33,"Matrix Parters Idia, Khosla Vetures",12,5000.0,440000.0,No Remark,Tier 1 India,2,1
418,2017-11-07,CoveIoT,430,Wearable tech and Internet of Things platform,4,"Tita Co Ltd, Tata Groupxe2x80x99s watch ad jewellery retailig firm",12,5000.0,440000.0,No Remark,Tier 1 India,2,1
419,2017-11-08,TalentEdge,430,Distance Education Learning Platform,4,Lumis Parters,12,7600.0,668800.0,No Remark,Tier 1 India,1,1
420,2017-11-08,Fisdom,150,Mutual Fund Investment App,4,Quoa Capital Maagemet,12,3000.0,264000.0,No Remark,Tier 1 India,1,1
421,2017-11-08,FarmLink,119,Online platform for Agricultural products,33,"Pioeerig Vetures, Sygeta AG",12,3000.0,264000.0,No Remark,Tier 1 India,2,1
422,2017-11-08,OpenApp,430,IoT based Tech Startup,4,"Axilor Vetures, Kumar Vembu",12,3600.0,316800.0,No Remark,Tier 1 India,2,1
423,2017-11-09,NoPaperForms,430,Enrolment Management Platform,36,Ifo Edge,15,872.0,76736.0,No Remark,Tier 1 India,1,0
424,2017-11-10,Qubole,430,Big Data based analytics platform,4,"Sigtel, Iov8, Harmoy Parters",12,25000.0,2200000.0,No Remark,Tier 1 India,3,1
425,2017-11-13,Universal Sportsbiz Pvt. Ltd,119,Celebrity fashion accessories and merchandise,33,Accel Parters,12,15000.0,1320000.0,No Remark,Tier 1 India,1,1
426,2017-11-14,Active AI,430,AI based FinTech platform,4,Vertex Vetures,12,8250.0,726000.0,No Remark,Tier 1 India,1,1
427,2017-11-15,Sumeru,430,Banking Software License Platform,4,Udisclosed Ivestors,15,900.0,79200.0,No Remark,Tier 1 India,1,0
428,2017-11-15,Omnia Information,430,WiFi Analytics Platform,36,Omidyar Network,12,3000.0,264000.0,No Remark,Tier 1 India,1,1
429,2017-11-17,Kanhaiya,202,Storytelling platform,20,Udisclosed Ivestors,17,200.0,17600.0,No Remark,Tier 1 India,1,0
430,2017-11-20,ONN Bikes,430,Self riding bike rental program,33,Z Natio Lab,17,692.0,60896.0,No Remark,Tier 1 India,1,0
431,2017-11-21,Rapido,430,Bike and Taxi pooling online platform,20,"Skycatcher Fud, Aravid Saka",17,329.23,28972.24,No Remark,Tier 1 India,2,0
432,2017-11-21,Heckyl,430,Big Data Analytics Platform,33,"Notio Capital, IDG Vetures",12,2700.0,237600.0,No Remark,Tier 1 India,2,1
433,2017-11-21,Nuvepro,430,Managed Cloud Environment Solutions,33,1Crowd,17,400.0,35200.0,No Remark,Tier 1 India,1,0
434,2017-11-21,RedBook,430,AI based pharmacy drugs insights platform,33,"Vida Vetures, Dr. Airuddha Malpai",17,250.0,22000.0,No Remark,Tier 1 India,2,0
435,2017-11-21,Portea,178,Healthcare facilities at doorstep,4,"Sabre Parters, MEMG CDC",12,26000.0,2288000.0,No Remark,Tier 1 India,2,1
436,2017-11-21,Epiq Capital,150,Tech based investor firm,33,Global Istitutioal Ivestors,12,200000.0,17600000.0,No Remark,Tier 1 India,1,1
437,2017-11-24,IDG Ventures,150,Venture Capitalist,4,Uiliver Vetures,12,10000.0,880000.0,No Remark,Tier 1 India,1,1
438,2017-11-24,TempGo,430,IoT and SaaS based transportation platform,16,Javeli StartupO Victory Fud,17,250.0,22000.0,No Remark,Tier 2/3 India,1,0
439,2017-11-27,Edelweiss,150,Diversified Financial,33,Udisclosed ivestors,12,270000.0,23760000.0,No Remark,Tier 1 India,1,1
440,2017-11-27,ERA,430,Identity management platform,33,Amit Pati,17,39.0,3432.0,No Remark,Tier 1 India,1,0
441,2017-11-27,Smaaash,430,Virtual Reality based gaming platform,33,Sixth Sese Vetures,12,3800.0,334400.0,No Remark,Tier 1 India,1,1
442,2017-11-28,Chumbak,221,Designer-led consumer products,4,Gaja Capital,12,13000.0,1144000.0,No Remark,Tier 1 India,1,1
443,2017-11-28,FR8,430,Online Truck aggregator platform,11,IFMR Capital,3,1500.0,132000.0,No Remark,Tier 1 India,1,1
444,2017-11-28,MobieFit,178,Health and fitness based mobile App,16,"NB Vetures, MediAssist",17,1350.0,118800.0,No Remark,Tier 2/3 India,2,1
445,2017-11-28,Stanza Living,430,Student accommodation platform,36,"Matrix PArters, Accel",12,2000.0,176000.0,No Remark,Tier 1 India,2,1
446,2017-10-03,Ola Cabs,75,App based cab hailing services,4,"Tecet, Softbak Group",12,110000.0,9680000.0,No Remark,Tier 1 India,2,1
447,2017-10-04,CollPoll,75,Education collaboration platform,4,Sprout Agels,15,306.0,26928.0,No Remark,Tier 1 India,1,0
448,2017-10-04,PhonePe,75,Digital Wallet,4,Flipkart,12,38700.0,3405600.0,No Remark,Tier 1 India,1,1
449,2017-10-05,Little Black Book,75,Local Recommendations and Discoveries Platform,36,"Blume Vetures, IDG Vetures & Idia Agel Network",12,1000.0,88000.0,No Remark,Tier 1 India,2,0
450,2017-10-05,Oorjan,430,rooftop solar platform,33,Globevestor,15,450.0,39600.0,No Remark,Tier 1 India,1,0
451,2017-10-05,Zefo,119,Ecommerce Portal for Used Goods,4,"Sequoia Idia, Helio Veture Parters, Beeext",12,9200.0,809600.0,No Remark,Tier 1 India,3,1
452,2017-10-06,Yaantra,119,Mobile repair and Refurbishment platform,36,Carpediem Capital,12,3100.0,272800.0,No Remark,Tier 1 India,1,1
453,2017-10-06,Farm Taaza,430,Fresh Produce SCM company,4,"Epsilo Veture Parters, Tara Idia Fud IV ad others",12,8000.0,704000.0,No Remark,Tier 1 India,2,1
454,2017-10-06,Drivezy,75,Self Drive car and bike rental platform,4,"Das Capital, Axa Parters, Das Capital ad IT Farm",12,10000.0,880000.0,No Remark,Tier 1 India,3,1
455,2017-10-06,Slice Pay,75,Student Micro-financing platform,4,"Das Capital, Simile Vetures",12,2000.0,176000.0,No Remark,Tier 1 India,2,1
456,2017-10-09,MyGubbi,119,Home Interior Designing Seller,4,"Firoze Irai, Vipul Parekh, Aada Kallugadde, Rajesh K Murthy",12,2700.0,237600.0,No Remark,Tier 1 India,4,1
457,2017-10-09,OneStepUp,430,Education Technology platform,36,Oriet BlackSwa,15,336.0,29568.0,No Remark,Tier 1 India,1,0
458,2017-10-10,Parallel Dots,430,AI-powered deep learning solutions,17,"Multipoit Capital,",12,1400.0,123200.0,No Remark,Tier 1 India,1,1
459,2017-10-10,Easy Diner,75,online restaurant reservation platform,17,Saama Capital ad DSG Cosumer Parters,12,4500.0,396000.0,No Remark,Tier 1 India,1,1
460,2017-10-11,Meesho,119,Online Reseller Network,4,"SAIF Parters, YCombiator, Veture Highway",12,3100.0,272800.0,No Remark,Tier 1 India,3,1
461,2017-10-11,StanPlus,225,Medical Transportation Services,20,KStart Capital,12,1100.0,96800.0,No Remark,Tier 1 India,1,0
462,2017-10-12,UCLID,430,"Education Network for Institutions, teachers & Students",20,Udisclosed ivestors,15,235.0,20680.0,No Remark,Tier 1 India,1,0
463,2017-10-13,Policy Bazaar,75,Online insurance policy aggregator,17,"Welligto Maagemet, DG Vetures Idia, True North",12,77000.0,6776000.0,No Remark,Tier 1 India,3,1
464,2017-10-13,Gapoon,75,home maintenance services platform,4,"Vida Vetures, Sehal Matri, Ashu Bahadur",15,250.0,22000.0,No Remark,Tier 1 India,3,0
465,2017-10-13,Chaayos,119,Online Chai ordering platform,17,Tiger Global Maagemet,12,2000.0,176000.0,No Remark,Tier 1 India,1,1
466,2017-10-16,KrazyBee,75,Micro-lending platform,4,"Xiaomi Techologies, Shuwei Capital",12,8000.0,704000.0,No Remark,Tier 1 India,2,1
467,2017-10-16,Renew Buy,75,Online Insurance Aggregator,36,Amicus Capital,12,9200.0,809600.0,No Remark,Tier 1 India,1,1
468,2017-10-17,Fingerlix,75,Food Ordering Portal,4,"Accel Parters, Zephyr Peacock",12,7000.0,616000.0,No Remark,Tier 1 India,2,1
469,2017-10-18,Bank Bazaar,75,Online Financial Marketplace,11,Experia,12,7000.0,616000.0,No Remark,Tier 1 India,1,1
470,2017-10-18,BlackBuck,225,B2B Logistics provider,4,Iove Capital,12,7700.0,677600.0,No Remark,Tier 1 India,1,1
471,2017-10-18,LenDen Club,75,Online peer-to-peer lending platform,33,Udisclosed Ivestor,15,500.0,44000.0,No Remark,Tier 1 India,1,0
472,2017-10-23,Toppr,75,Mobile based learning app,33,"SAIF Parters, Helio Vetures, FIL Capital Maagemet",12,7000.0,616000.0,No Remark,Tier 1 India,3,1
473,2017-10-23,RAW Pressery,162,Cold pressed Juice maker,33,"DSG Cosumer Parters, Sequoia Capital, Saama Capital",12,6000.0,528000.0,No Remark,Tier 1 India,3,1
474,2017-10-23,Cashe,75,app-only lending platform,33,IFMR Capital,3,3100.0,272800.0,No Remark,Tier 1 India,1,1
475,2017-10-23,Park Easy,75,Machine learning based parking discovery,28,Rockstart Accelerator,15,118.0,10384.0,No Remark,Tier 2/3 India,1,0
476,2017-10-24,FYRE,162,Herbal energy shot maker,33,Veture Catalysts,15,500.0,44000.0,No Remark,Tier 1 India,1,0
477,2017-10-24,ZipLoan,75,SME lending platform,36,"Matrix Parters Idia, WaterBridge Vetures, Whiteboard Capital, Sarbvir Sigh",12,3000.0,264000.0,No Remark,Tier 1 India,4,1
478,2017-10-24,Skillenza,75,Online Learning Platform,4,"Blume Vetures, Idia Agel Network",15,722.0,63536.0,No Remark,Tier 1 India,2,0
479,2017-10-25,SpotDraft,75,Contract Automation,17,"Huch Vetures, Spiral Vetures, 500 Startups, Sigapore Agel Network, Citrus Paymets",15,550.0,48400.0,No Remark,Tier 1 India,5,0
480,2017-10-26,Big Basket,119,Online Grocery portal,4,Helio Vetures Parters,12,5000.0,440000.0,No Remark,Tier 1 India,1,1
481,2017-10-27,OfBusiness,430,B2B Finance & Fulfilment Network,17,Kotak Mahidra Bak,3,3800.0,334400.0,No Remark,Tier 1 India,1,1
482,2017-10-28,CashFree,430,Payments Platform for Marketplaces and Fintechs,36,Y Combiator,15,120.0,10560.0,No Remark,Tier 1 India,1,0
483,2017-10-28,Ola Cabs,75,App based cab hailing services,4,ANI Techologies Pvt. Ltd,12,7700.0,677600.0,No Remark,Tier 1 India,1,1
484,2017-10-30,GoldFarm,162,Agriculture Technology,12,Mahidra & Mahidra ad Ifuse Vetures,12,2000.0,176000.0,No Remark,Tier 2/3 India,1,1
485,2017-10-31,NetMeds,119,Online Pharmacy,11,TaCam Ivestmet & Sistema Asia Fud,12,14000.0,1232000.0,No Remark,Tier 1 India,1,1
486,2017-10-31,MSE,150,Equity Stock Exchange,33,"IL&FS, Trust Capital, Rosy Blue Securities, Radhakrisha Damai ad Rakesh Jhujhuwala",12,32000.0,2816000.0,No Remark,Tier 1 India,4,1
487,2017-09-01,Aahaa Stores,119,Online B2B store for office supplies,11,YourNest Agel Fud,12,1000.0,88000.0,No Remark,Tier 1 India,1,0
488,2017-09-01,MFine,75,Online Doctor Discovery platform,4,"Stellaris Veture Parters, Mayur Abhaya, Rohit MA",12,1500.0,132000.0,No Remark,Tier 1 India,3,1
489,2017-09-01,Canvera,75,Online Photography platform,33,IfoEdge,12,1300.0,114400.0,No Remark,Tier 1 India,1,1
490,2017-09-04,PrimaryIO,430,Application Performance Acceleration,41,"Accel Parters, Exfiity Vetures, Partech Vetures",12,5600.0,492800.0,No Remark,Tier 1 India,3,1
491,2017-09-05,Shubh Loans,75,online lending platform,4,"SRI Capital, BeeNext, Pravega Vetures",12,1500.0,132000.0,No Remark,Tier 1 India,3,1
492,2017-09-05,Nest Education,430,EduTech Platform,17,"Michael ad Susa Dell Foudatio, Aad Mahidra",15,600.0,52800.0,No Remark,Tier 1 India,2,0
493,2017-09-06,Lending Kart,75,Online Lending Platform,0,"Bertelsma Idia, Mayfield Capital, Saama Capital, Darri Capital",12,10750.0,946000.0,No Remark,Tier 2/3 India,4,1
494,2017-09-06,GoFro,75,Online travel booking platform,36,"HIS Co. Ltd, MakeMyTrip",12,10000.0,880000.0,No Remark,Tier 1 India,2,1
495,2017-09-06,OncoStem,178,Medical Diagnostic Solutions,4,"Sequoia Capital Idia, Artima Vetures",12,6000.0,528000.0,No Remark,Tier 1 India,2,1
496,2017-09-06,Power2SME,119,Buying Club for Small Businesses,17,"Iteratioal Fiace Corporatio (IFC), Ivetus Capital Parters, Accel Parters, Kalaari Capital, ad Nada Nilekai,",12,26000.0,2288000.0,No Remark,Tier 1 India,5,1
497,2017-09-07,Credit Vidya,75,Online Credit scoring platform,33,Matrix Parters,12,5000.0,440000.0,No Remark,Tier 1 India,1,1
498,2017-09-07,OYO Rooms,75,Branded budget hotels marketplace,17,"SoftBak Group, Sequoia Capital Idia, Lightspeed Veture Parters, Greeoaks Capital, Hero Eterprise",12,250000.0,22000000.0,No Remark,Tier 1 India,5,1
499,2017-09-07,Early Salary,75,Online Unsecured Lending platform,41,IFMR Capital,3,780.0,68640.0,No Remark,Tier 1 India,1,0
500,2017-09-07,Seniority,119,Ecommerce portal for senior citizens,41,RPG Eterprises,12,1000.0,88000.0,No Remark,Tier 1 India,1,0
501,2017-09-08,AYE Finance,75,Micro Lending Platform,36,"Triodos Ivestmet Maagemet,",3,6900.0,607200.0,No Remark,Tier 1 India,1,1
502,2017-09-11,Ecom Express,225,Logistics Solutions provider,36,Warburg Picus,12,30000.0,2640000.0,No Remark,Tier 1 India,1,1
503,2017-09-11,Call Health,75,Healthcare Services Aggregator,20,"Sachi Tedulkar, P.V SIdhu, Pullela Gopichad",12,6200.0,545600.0,No Remark,Tier 1 India,3,1
504,2017-09-12,3HCare,75,Healthcare services portal,36,Udisclosed Ivestor,15,100.0,8800.0,No Remark,Tier 1 India,1,0
505,2017-09-12,Tonbo Imaging,430,Imaging Technology for Armed Forces,4,"WRV Capital, Qualcomm Vetures, Edelweiss Private Equity, Artima Vetures",12,17000.0,1496000.0,No Remark,Tier 1 India,4,1
506,2017-09-12,Get My Parking,75,Smart Parking Enabler,36,"IAN Fud, Beeext, Idia Agel Network",12,3000.0,264000.0,No Remark,Tier 1 India,3,1
507,2017-09-13,Glowroad,75,women focussed customer-to-customer reseller network,4,"Accel Parters,",12,2000.0,176000.0,No Remark,Tier 1 India,1,1
508,2017-09-13,OYO Rooms,75,udget hotel marketplace,17,Chia Lodgig Group,12,10000.0,880000.0,No Remark,Tier 1 India,1,1
509,2017-09-13,Unacademy,75,Online learning platform,33,"Sequoia Capital Idia, SAIF Parters, Nexus Veture Parters ad Blume Vetures,",12,11500.0,1012000.0,No Remark,Tier 1 India,3,1
510,2017-09-13,Heterogenous,430,Telecom & IoT platform,11,"Cheai Agels, Keiretsu Forum & Others",15,780.0,68640.0,No Remark,Tier 1 India,2,0
511,2017-09-14,Smaaash,430,Virtual Reality gaming and entertainment platform,33,ECL Fiace,12,44000.0,3872000.0,No Remark,Tier 1 India,1,1
512,2017-09-14,WheelStreet,76,Bike Rental Platform,4,Y Combiator,15,120.0,10560.0,No Remark,Tier 1 India,1,0
513,2017-09-18,The Moms Co,119,Pregnancy & Baby Care product etailer,17,"DSG Cosumer Parters, Saama Capital",12,1000.0,88000.0,No Remark,Tier 1 India,2,0
514,2017-09-19,High Radius,430,Integrated receivables software solutions,20,Susquehaa Growth Equity LLC,12,50000.0,4400000.0,No Remark,Tier 1 India,1,1
515,2017-09-21,SaveBC,150,financial services firm,15,Icofi Ivestmet Maagemet.,12,6000.0,528000.0,No Remark,Tier 2/3 India,1,1
516,2017-09-21,Homergize,119,Home Furnishing & Building material marketplace,4,LG Chadrasekhar,12,1000.0,88000.0,No Remark,Tier 1 India,1,0
517,2017-09-22,Yatra.com,119,Online Travel Agency,17,IoVe Capital Idia,3,15400.0,1355200.0,No Remark,Tier 1 India,1,1
